name,0
Onshore wind,350.2614254130159
Offshore wind,361.5014590090828
Solar,236.05351769005472
OCGT,57.99278596902434
CCGT,234.01798745295736
battery storage,26.899957148151916
pumped hydro,36.845868534423076
